Depth,Velocity,Power
-3.47114331401751,1,3.02305658683927
-3.71314224592076,1.1,3.22656644171123
-3.98123338752198,1.2,0.148322804491278
-4.13374680263193,1.3,3.11283539769163
-4.32053840358041,1.8,34.4460884242253
-0.192275590394338,0.6,3.54310425473074
-1.33558152141593,0.7,4.88598560048886
-2.0581181778063,0.8,10.2527653434871
-2.58608235938063,0.9,8.46377416151752
-2.95050145178189,1,7.71330833987233
-3.17488078253017,1.1,10.7908895286872
-3.44959847835859,1.2,4.347414430558
-3.5866138457639,1.3,6.36877247941916
-3.70894510361525,1.4,0.715829499304731
-3.81553693032002,1.5,0.800994852799317
-3.88275816467447,1.6,3.75193876262114
-3.88874014007639,1.7,4.95063699251463
-3.85703735612813,1.8,6.03679833419272
-0.904367381310791,0.7,2.51074806861602
-1.59091961039877,0.8,7.20019680480817
-2.09017263161984,0.9,11.1155841941589
-2.44396731464637,1,11.363037362085
-2.6470082790435,1.1,17.7308981792732
-2.9227685334936,1.2,12.5143375732001
-3.05053837268799,1.3,15.5854789142348
-3.17968269814495,1.4,14.1106295917896
-3.28451371385626,1.5,15.0158960620176
-3.34149878845702,1.6,6.42231286042685
-3.33833870799497,1.7,11.7281281590917
-3.41170342370541,1.8,11.4273174885998
-3.52318073885855,1.9,23.4134015179853
-3.57240547367558,2,7.31855195336814
-0.472130933008096,0.7,1.17932143718453
-1.12938288713053,0.8,4.51460066266945
-1.59952718844775,0.9,13.5083788044055
-1.94488125697222,1,13.8661435414822
-2.14301765695522,1.1,22.4937480166484
-2.40229079251134,1.2,19.1865477685362
-2.52221261116677,1.3,24.4786075548282
-2.65652458322182,1.4,25.1081239346965
-2.75443213108513,1.5,25.1564436801176
-2.80746799462726,1.6,24.8091347583134
-2.81758039574907,1.7,30.3355438007967
-0.627451136665539,0.8,0.487265320621001
-1.08854843206065,0.9,15.451705853097
-1.45024250576755,1,15.1341025007706
-1.66155852197864,1.1,24.8682709593258
-1.90941522333493,1.2,23.8203622252633
-2.03321811168735,1.3,32.6731691205747
-2.17723118610701,1.4,35.5332499451388
-2.2726222602042,1.5,31.7658556844731
-2.32871404204285,1.6,43.530207135411
-2.36697964522935,1.7,43.260252703907
-2.46628088862654,1.8,43.7732492010017
-0.0624282311539009,0.8,8.42278354334763
-0.553135202654008,0.9,14.3132167590036
-0.926153328978196,1,15.7624400110832
-1.15806130351533,1.1,25.0801405548474
-1.38866324555472,1.2,25.1162761152355
-1.52188863014337,1.3,39.0438451411521
-1.66690629183181,1.4,41.4029875953402
-1.77289177509483,1.5,33.819075527108
-1.8565299780402,1.6,58.4872162185826
-1.93100496260794,1.7,55.5989396466184
-1.97098848970485,1.8,49.068068675198
-2.07947512262517,2,47.9526154634736
-0.0520119928000095,0.9,12.1247995599763
-0.413587572591725,1,16.7878103893746
-0.680296473638005,1.1,24.1578462995524
-0.882617341115463,1.2,24.1976244754241
-1.01107003769225,1.3,42.1527663718071
-1.15130929742138,1.4,42.019371476423
-1.2703160806597,1.5,32.6675731149694
-1.35848379680135,1.6,67.6612596759875
-1.42336550502845,1.7,48.9269078591591
-0.250728139090228,1.1,22.2717560651539
-0.448273042240628,1.2,22.045243053234
-0.589407204121861,1.3,41.2585518310549
-0.723077063244972,1.4,38.7092830627141
-0.836141224244833,1.5,29.8724081512512
-0.921195410322351,1.6,61.5981330141926
-0.977548817214825,1.7,46.0156236214865
-1.04809000145659,1.8,42.5172938558259
-1.1247880166925,1.9,43.9092533254944
-0.101554298380504,1.3,38.8872567858875
-0.250292643625279,1.4,32.9947312232988
-0.38884678459657,1.5,26.027936220988
-0.470095602947807,1.6,49.9980301509262
-0.545591960909019,1.7,41.1948183660713
-0.623417774217172,1.8,35.8888819022736
-0.695211314074077,1.9,38.6063639805142
-0.719102278082047,2,46.7175540117932
-0.769024691699626,2.1,51.9575877485206
-0.797461439718098,2.2,93.5713211523711
-0.834467418768639,2.3,123.105183580152
-0.0683653901631767,1.7,35.0998136865898
-0.161474570184484,1.8,29.9413198037211
-0.213175478601953,1.9,33.9093632633466
